NÚMERO DE ANEXO,CLAVE DE ACUÍFERO,VOLUMEN ANUAL EN m3,FECHA
4556,1609,77520.0,2022-05-22
4557,1623,33000.0,2022-05-22
4558,1612,28062.0,2022-05-22
4559,1614,37800.0,2022-05-22
4560,1623,29041.2,2022-05-22
4561,1623,24000.0,2022-05-22
4562,1607,60665.0,2022-05-22
4563,1608,84000.0,2022-05-22
4564,1608,20000.0,2022-05-22
4565,1609,36000.0,2022-05-22
4566,1622,234000.0,2022-05-22
4567,1609,84000.0,2022-05-22
4568,1703,38920.0,2022-05-22
4569,1704,129299.5,2022-05-22
4570,1704,66315.0,2022-05-22
4571,1704,129299.5,2022-05-22
4572,1704,210000.0,2022-05-22
4573,1701,31536.0,2022-05-22
4574,1703,211680.0,2022-05-22
4575,1701,115000.0,2022-05-22
4576,1703,174000.0,2022-05-22
4577,1703,259200.0,2022-05-22
4578,1703,259200.0,2022-05-22
4579,1701,93896.25,2022-05-22
4580,1701,173375.0,2022-05-22
4581,1703,48000.0,2022-05-22
4582,1703,4800.0,2022-05-22
4583,1701,62307.0,2022-05-22
4584,1702,24000.0,2022-05-22
4585,1701,298300.0,2022-05-22
4586,1704,195441.0,2022-05-22
4587,1704,100293.0,2022-05-22
4588,1704,162862.0,2022-05-22
4589,1704,64650.0,2022-05-22
4590,1704,63072.0,2022-05-22
4591,1702,10920.0,2022-05-22
4592,1702,10920.0,2022-05-22
4593,1703,246375.0,2022-05-22
4594,1701,108697.0,2022-05-22
4595,1703,65700.0,2022-05-22
4596,1704,84000.0,2022-05-22
4597,1702,462528.0,2022-05-22
4598,1702,525402.0,2022-05-22
4599,1702,109.5,2022-05-22
4600,1702,332.4,2022-05-22
4601,1702,1346.1,2022-05-22
4602,1702,138240.0,2022-05-22
4603,1704,248502.0,2022-05-22
4604,1704,1642.5,2022-05-22
4605,1701,8000.0,2022-05-22
4606,1703,98500.0,2022-05-22
4607,1703,9500.0,2022-05-22
4608,1702,7500.0,2022-05-22
4609,1702,1100.0,2022-05-22
4610,1703,19907.0,2022-05-22
4611,1704,1000.0,2022-05-22
4612,1702,2128.0,2022-05-22
4613,1701,390563.1,2022-05-22
4614,1703,3816.0,2022-05-22
4615,1702,252288.0,2022-05-22
4616,1701,106000.0,2022-05-22
4617,1702,235827.0,2022-05-22
4618,1701,40631.42,2022-05-22
4619,1702,41943.0,2022-05-22
4620,1702,235520.0,2022-05-22
4621,1701,402560.0,2022-05-22
4622,1701,417440.0,2022-05-22
4623,1701,84550.41,2022-05-22
4624,1704,1000.0,2022-05-22
4625,1704,1000.0,2022-05-22
4626,1704,500.0,2022-05-22
4627,1704,1119.0,2022-05-22
4628,1701,368205.0,2022-05-22
4629,1704,1000.0,2022-05-22
4630,1704,2000.0,2022-05-22
4631,1701,40000.0,2022-05-22
4632,1702,9000.0,2022-05-22
4633,1702,4500.0,2022-05-22
4634,1702,500.0,2022-05-22
4635,1702,2700.0,2022-05-22
4636,1702,26656.77,2022-05-22
4637,1702,89242.23,2022-05-22
4638,1701,83885.0,2022-05-22
4639,1701,140000.0,2022-05-22
4640,1701,60000.0,2022-05-22
4641,1701,270000.0,2022-05-22
4642,1701,30000.0,2022-05-22
4643,1701,30000.0,2022-05-22
4644,1701,399278.0,2022-05-22
4645,1701,29741.0,2022-05-22
4646,1702,223200.0,2022-05-22
4647,1704,100800.0,2022-05-22
4648,1704,148500.0,2022-05-22
4649,1704,386400.0,2022-05-22
4650,1704,372300.0,2022-05-22
4651,1704,281100.0,2022-05-22
4652,1703,89514.0,2022-05-22
4653,1703,110486.0,2022-05-22
4654,1702,20500.0,2022-05-22
4655,1702,5000.0,2022-05-22
4656,1702,1500.0,2022-05-22
4657,1702,6000.0,2022-05-22
4658,1702,8000.0,2022-05-22
4659,1703,109500.0,2022-05-22
4660,1703,208050.0,2022-05-22
4661,1702,180108.0,2022-05-22
4662,1702,109062.0,2022-05-22
4663,1701,504576.0,2022-05-22
4664,1701,630720.0,2022-05-22
4665,1701,1278210.0,2022-05-22
4666,1701,331128.0,2022-05-22
4667,1701,277926.0,2022-05-22
4668,1802,2700.0,2022-05-22
4669,1802,27000.0,2022-05-22
4670,1802,2592.0,2022-05-22
4671,1802,7200.0,2022-05-22
4672,1806,10368.0,2022-05-22
4673,1806,7884.0,2022-05-22
4674,1806,4147.2,2022-05-22
4675,1805,48350.12,2022-05-22
4676,1806,22200.0,2022-05-22
4677,1806,6480.0,2022-05-22
4678,1806,9855.0,2022-05-22
4679,1806,21540.0,2022-05-22
4680,1806,25920.0,2022-05-22
4681,1802,65535.75,2022-05-22
4682,1806,25200.0,2022-05-22
4683,1803,2362.5,2022-05-22
4684,1803,15237.57,2022-05-22
4685,1808,45000.0,2022-05-22
4686,1803,9128.0,2022-05-22
4687,1806,10512.0,2022-05-22
4688,1803,3650.0,2022-05-22
4689,1806,3942.0,2022-05-22
4690,1808,18588.26,2022-05-22
4691,1806,1500.0,2022-05-22
4692,1801,16041.75,2022-05-22
4693,1807,9033.75,2022-05-22
4694,1807,86724.0,2022-05-22
4695,1805,65408.0,2022-05-22
4696,1810,414720.0,2022-05-22
4697,1805,602.0,2022-05-22
4698,1805,220.0,2022-05-22
4699,1803,250481.25,2022-05-22
4700,1802,12921.0,2022-05-22
4701,1801,51738.75,2022-05-22
4702,1801,15987.0,2022-05-22
4703,1803,12373.0,2022-05-22
4704,1802,19436.0,2022-05-22
4705,1803,1862.0,2022-05-22
4706,1802,438.0,2022-05-22
4707,1802,8596.0,2022-05-22
4708,1802,47633.0,2022-05-22
4709,1803,438.0,2022-05-22
4710,1802,90283.0,2022-05-22
4711,1802,81687.0,2022-05-22
4712,1802,72325.0,2022-05-22
4713,1802,5311.0,2022-05-22
4714,1803,65262.0,2022-05-22
4715,1801,48000.0,2022-05-22
4716,1801,62400.0,2022-05-22
4717,1801,52800.0,2022-05-22
4718,1801,57600.0,2022-05-22
4719,1801,57600.0,2022-05-22
4720,1801,67200.0,2022-05-22
4721,1801,43200.0,2022-05-22
4722,1801,48000.0,2022-05-22
4723,1802,4147.2,2022-05-22
4724,1801,4000.0,2022-05-22
4725,1805,7884.0,2022-05-22
4726,1804,25000.0,2022-05-22
4727,1804,25000.0,2022-05-22
4728,1801,72000.0,2022-05-22
4729,1807,3000.0,2022-05-22
4730,1809,2160.0,2022-05-22
4731,1809,19354.0,2022-05-22
4732,1801,40500.0,2022-05-22
4733,1804,5000.0,2022-05-22
4734,1807,157680.0,2022-05-22
4735,1807,157680.0,2022-05-22
4736,1807,157680.0,2022-05-22
4737,1807,157680.0,2022-05-22
4738,1807,157680.0,2022-05-22
4739,1807,157680.0,2022-05-22
4740,1807,157680.0,2022-05-22
4741,1807,157680.0,2022-05-22
4742,1807,157680.0,2022-05-22
4743,1809,50000.0,2022-05-22
4744,1804,50000.0,2022-05-22
4745,1803,14460.0,2022-05-22
4746,1809,3240.0,2022-05-22
4747,1809,12000.0,2022-05-22
4748,1809,24000.0,2022-05-22
4749,1806,24456.0,2022-05-22
4750,1804,675.0,2022-05-22
4751,1801,20000.0,2022-05-22
4752,1809,5000.0,2022-05-22
4753,1801,15552.0,2022-05-22
4754,1807,20154.0,2022-05-22
4755,1805,44756.5,2022-05-22
4756,1806,145152.0,2022-05-22
4757,1805,9720.0,2022-05-22
4758,1805,23364.0,2022-05-22
4759,1806,10347.75,2022-05-22
4760,1806,8780.0,2022-05-22
4761,1806,23961.51,2022-05-22
4762,1805,1815.64,2022-05-22
4763,1805,24003.0,2022-05-22
4764,1807,63068.35,2022-05-22
4765,1805,5065.0,2022-05-22
4766,1806,30000.0,2022-05-22
4767,1803,32436.0,2022-05-22
4768,1913,1200.0,2022-05-22
4769,1924,20000.0,2022-05-22
4770,1911,7000.0,2022-05-22
4771,1924,100000.0,2022-05-22
4772,1924,30000.0,2022-05-22
4773,1916,60000.0,2022-05-22
4774,1916,240000.0,2022-05-22
4775,1912,54000.0,2022-05-22
4776,1912,240000.0,2022-05-22
4777,1912,120000.0,2022-05-22
4778,1912,150000.0,2022-05-22
4779,1906,210000.0,2022-05-22
4780,1917,200000.0,2022-05-22
4781,1912,60000.0,2022-05-22
4782,1912,12000.0,2022-05-22
4783,1917,200000.0,2022-05-22
4784,1917,100000.0,2022-05-22
4785,1917,100000.0,2022-05-22
4786,1912,150000.0,2022-05-22
4787,1912,154000.0,2022-05-22
4788,1912,31320.0,2022-05-22
4789,1912,60000.0,2022-05-22
4790,1912,238395.0,2022-05-22
4791,1902,12000.0,2022-05-22
4792,1912,15180.0,2022-05-22
4793,1912,42000.0,2022-05-22
4794,1906,3400.0,2022-05-22
4795,1924,14976.0,2022-05-22
4796,1916,600000.0,2022-05-22
4797,1908,330000.0,2022-05-22
4798,1916,550000.0,2022-05-22
4799,1916,590000.0,2022-05-22
4800,1916,600000.0,2022-05-22
4801,1916,600000.0,2022-05-22
4802,1916,580000.0,2022-05-22
4803,1916,600000.0,2022-05-22
4804,1916,580000.0,2022-05-22
4805,1916,600000.0,2022-05-22
4806,1912,27561.0,2022-05-22
4807,1924,2000.0,2022-05-22
4808,1912,980000.0,2022-05-22
4809,1912,90000.0,2022-05-22
4810,1924,9600.0,2022-05-22
4811,1924,6000.0,2022-05-22
4812,1912,500000.0,2022-05-22
4813,1905,225000.0,2022-05-22
4814,1905,225000.0,2022-05-22
4815,1916,64000.0,2022-05-22
4816,1916,51000.0,2022-05-22
4817,1916,72000.0,2022-05-22
4818,1916,70000.0,2022-05-22
4819,1916,55000.0,2022-05-22
4820,1916,43000.0,2022-05-22
4821,1912,42000.0,2022-05-22
4822,1912,12000.0,2022-05-22
4823,1912,24000.0,2022-05-22
4824,1912,30000.0,2022-05-22
4825,1924,26737.5,2022-05-22
4826,1912,400000.0,2022-05-22
4827,1912,456000.0,2022-05-22
4828,1912,288912.5,2022-05-22
4829,1912,105000.0,2022-05-22
4830,1912,220000.0,2022-05-22
4831,1912,180000.0,2022-05-22
4832,1912,150000.0,2022-05-22
4833,1912,270000.0,2022-05-22
4834,1912,60000.0,2022-05-22
4835,1912,90000.0,2022-05-22
4836,1912,270881.0,2022-05-22
4837,1912,149119.0,2022-05-22
4838,1914,48000.0,2022-05-22
4839,1914,5256.0,2022-05-22
4840,1924,77760.0,2022-05-22
4841,1909,5000.0,2022-05-22
4842,1909,20000.0,2022-05-22
4843,1916,300000.0,2022-05-22
4844,1916,300000.0,2022-05-22
4845,1906,3340.8,2022-05-22
4846,1915,240000.0,2022-05-22
4847,1915,240000.0,2022-05-22
4848,1912,120000.0,2022-05-22
4849,1916,600000.0,2022-05-22
4850,1912,50000.0,2022-05-22
4851,1912,10512.0,2022-05-22
4852,1912,10512.0,2022-05-22
4853,1912,52560.0,2022-05-22
4854,1912,10512.0,2022-05-22
4855,1912,10512.0,2022-05-22
4856,1912,52560.0,2022-05-22
4857,1912,65475.0,2022-05-22
4858,1912,25460.0,2022-05-22
4859,1912,300000.0,2022-05-22
4860,1912,48000.0,2022-05-22
4861,1912,180000.0,2022-05-22
4862,1912,248832.0,2022-05-22
4863,1924,30387.5,2022-05-22
4864,1924,54000.0,2022-05-22
4865,1924,150000.0,2022-05-22
4866,1905,15000.0,2022-05-22
4867,1912,48840.0,2022-05-22
4868,2011,4000.0,2022-05-22
4869,2025,1167.0,2022-05-22
4870,2025,2800.0,2022-05-22
4871,2007,300.0,2022-05-22
4872,2007,300.0,2022-05-22
4873,2007,200.0,2022-05-22
4874,2007,1000.0,2022-05-22
4875,2025,6000.0,2022-05-22
4876,2025,1000.0,2022-05-22
4877,1235,424656.0,2022-05-22
4878,2025,2026.0,2022-05-22
4879,2025,120000.0,2022-05-22
4880,2025,1080.72,2022-05-22
4881,2025,648.0,2022-05-22
4882,2024,6752.5,2022-05-22
4883,2025,2808.0,2022-05-22
4884,2025,2225.0,2022-05-22
4885,2025,57000.0,2022-05-22
4886,2025,6000.0,2022-05-22
4887,2025,2000.0,2022-05-22
4888,2025,800.0,2022-05-22
4889,2020,20303.12,2022-05-22
4890,2020,5885.65,2022-05-22
4891,2025,1600.0,2022-05-22
4892,2025,3000.0,2022-05-22
4893,2025,4401.9,2022-05-22
4894,2009,6000.0,2022-05-22
4895,2025,1500.0,2022-05-22
4896,2025,1500.0,2022-05-22
4897,2007,24000.0,2022-05-22
4898,2025,2000.0,2022-05-22
4899,2025,561.0,2022-05-22
4900,2025,6570.0,2022-05-22
4901,2004,45360.0,2022-05-22
4902,2025,22000.0,2022-05-22
4903,2025,20000.0,2022-05-22
4904,2025,6000.0,2022-05-22
4905,2025,5142.92,2022-05-22
4906,2025,1500.0,2022-05-22
4907,2025,1000.0,2022-05-22
4908,2025,500.0,2022-05-22
4909,2025,4000.0,2022-05-22
4910,2025,2000.0,2022-05-22
4911,2025,604.0,2022-05-22
4912,2025,1032.0,2022-05-22
4913,2025,1586.0,2022-05-22
4914,2025,400.0,2022-05-22
4915,2025,1000.0,2022-05-22
4916,2025,900.0,2022-05-22
4917,2025,300.0,2022-05-22
4918,2025,300.0,2022-05-22
4919,2025,425.0,2022-05-22
4920,2025,19610.1,2022-05-22
4921,2008,425300.4,2022-05-22
4922,2025,1500.0,2022-05-22
4923,2008,72900.0,2022-05-22
4924,2008,72900.0,2022-05-22
4925,2008,51840.0,2022-05-22
4926,2008,48600.0,2022-05-22
4927,2008,64800.0,2022-05-22
4928,2025,236520.0,2022-05-22
4929,2025,236520.0,2022-05-22
4930,2025,189216.0,2022-05-22
4931,2025,165564.0,2022-05-22
4932,2008,50544.0,2022-05-22
4933,2025,2000.0,2022-05-22
4934,2025,1582.5,2022-05-22
4935,2025,1582.5,2022-05-22
4936,2025,1080.0,2022-05-22
4937,2007,3000.0,2022-05-22
4938,2025,2000.0,2022-05-22
4939,2025,2000.0,2022-05-22
4940,2025,1128.0,2022-05-22
4941,2025,1000.0,2022-05-22
4942,2025,1208.0,2022-05-22
4943,2025,19600.0,2022-05-22
4944,2025,300.0,2022-05-22
4945,2025,883.2,2022-05-22
4946,2025,1587.6,2022-05-22
4947,2025,5727.1,2022-05-22
4948,2025,862.5,2022-05-22
4949,2007,2407.0,2022-05-22
4950,2025,2192.4,2022-05-22
4951,2025,1068.0,2022-05-22
4952,2025,1958.0,2022-05-22
4953,2025,2000.0,2022-05-22
4954,2008,10368.0,2022-05-22
4955,2025,3499.2,2022-05-22
4956,2025,2000.0,2022-05-22
4957,2025,1290.0,2022-05-22
4958,2008,18610.2,2022-05-22
4959,2025,6000.0,2022-05-22
4960,2025,3778.56,2022-05-22
4961,2025,91.25,2022-05-22
4962,2025,2000.0,2022-05-22
4963,2025,2000.0,2022-05-22
4964,2025,500.0,2022-05-22
4965,2009,2100.0,2022-05-22
4966,2025,1836.8,2022-05-22
4967,2018,10368.0,2022-05-22
4968,2104,18000.0,2022-05-22
4969,2101,209953.0,2022-05-22
4970,2106,8100.0,2022-05-22
4971,2101,15000.0,2022-05-22
4972,2102,241920.0,2022-05-22
4973,2104,125193.6,2022-05-22
4974,2106,16329.6,2022-05-22
4975,2101,155520.0,2022-05-22
4976,2101,24000.0,2022-05-22
4977,2106,10800.0,2022-05-22
4978,2101,120000.0,2022-05-22
4979,2101,100000.0,2022-05-22
4980,2104,4239.0,2022-05-22
4981,2102,42336.0,2022-05-22
4982,2106,4419.9,2022-05-22
4983,2102,12000.0,2022-05-22
4984,2102,14447.0,2022-05-22
4985,2101,100000.0,2022-05-22
4986,2102,12000.0,2022-05-22
4987,2104,1506.0,2022-05-22
4988,2102,9000.0,2022-05-22
4989,2102,9000.0,2022-05-22
4990,2106,24000.0,2022-05-22
4991,2101,910.0,2022-05-22
4992,2105,7226.0,2022-05-22
4993,2105,7844.0,2022-05-22
4994,2101,200000.0,2022-05-22
4995,2101,100000.0,2022-05-22
4996,2101,10000.0,2022-05-22
4997,2104,42138.0,2022-05-22
4998,2101,10000.0,2022-05-22
4999,2101,100000.0,2022-05-22
5000,2101,30000.0,2022-05-22
5001,2101,60000.0,2022-05-22
5002,2102,168000.0,2022-05-22
5003,2102,12089.0,2022-05-22
5004,2103,54000.0,2022-05-22
5005,2102,50000.0,2022-05-22
5006,2102,300000.0,2022-05-22
5007,2101,336000.0,2022-05-22
5008,2101,84000.0,2022-05-22
5009,2106,14360.0,2022-05-22
5010,2104,15000.0,2022-05-22
5011,2103,31927.5,2022-05-22
5012,2106,3375.9,2022-05-22
5013,2106,3000.0,2022-05-22
5014,2103,43200.0,2022-05-22
5015,2103,240000.0,2022-05-22
5016,2101,67520.0,2022-05-22
5017,2101,38697.0,2022-05-22
5018,2105,15120.0,2022-05-22
5019,2106,12000.0,2022-05-22
5020,2106,24000.0,2022-05-22
5021,2102,354000.0,2022-05-22
5022,2102,12263.0,2022-05-22
5023,2106,54000.0,2022-05-22
5024,2106,24000.0,2022-05-22
5025,2102,141000.0,2022-05-22
5026,2102,40000.0,2022-05-22
5027,2102,60000.0,2022-05-22
5028,2102,30000.0,2022-05-22
5029,2102,90000.0,2022-05-22
5030,2102,20000.0,2022-05-22
5031,2102,240000.0,2022-05-22
5032,2102,20000.0,2022-05-22
5033,2103,240000.0,2022-05-22
5034,2102,18000.0,2022-05-22
5035,2101,97500.0,2022-05-22
5036,2101,97500.0,2022-05-22
5037,2102,100000.0,2022-05-22
5038,2102,91326.0,2022-05-22
5039,2102,164014.4,2022-05-22
5040,2102,12937.0,2022-05-22
5041,2105,69984.0,2022-05-22
5042,2105,46656.0,2022-05-22
5043,2104,180000.0,2022-05-22
5044,2106,3000.0,2022-05-22
5045,2106,18000.0,2022-05-22
5046,2105,300000.0,2022-05-22
5047,2106,3188.0,2022-05-22
5048,2106,3719.0,2022-05-22
5049,2106,24000.0,2022-05-22
5050,2102,180000.0,2022-05-22
5051,2101,330000.0,2022-05-22
5052,2102,40000.0,2022-05-22
5053,2101,360000.0,2022-05-22
5054,2102,30000.0,2022-05-22
5055,2106,18147.0,2022-05-22
5056,2106,9072.0,2022-05-22
5057,2102,240000.0,2022-05-22
5058,2103,25500.0,2022-05-22
5059,2101,545.0,2022-05-22
5060,2104,31822.0,2022-05-22
5061,2106,5607.0,2022-05-22
5062,2102,301642.0,2022-05-22
5063,2102,100000.0,2022-05-22
5064,2102,27000.0,2022-05-22
5065,2104,589306.0,2022-05-22
5066,2104,17280.0,2022-05-22
5067,2104,0.0,2022-05-22
5068,2203,210000.0,2022-05-22
5069,2201,239990.0,2022-05-22
5070,2205,80000.0,2022-05-22
5071,2205,50000.0,2022-05-22
5072,2203,300000.0,2022-05-22
5073,2205,105500.0,2022-05-22
5074,2205,530000.0,2022-05-22
5075,2204,49168.0,2022-05-22
5076,2204,98000.0,2022-05-22
5077,2208,53460.0,2022-05-22
5078,2205,35294.11,2022-05-22
5079,2205,84705.89,2022-05-22
5080,2205,105000.0,2022-05-22
5081,2205,360000.0,2022-05-22
5082,2205,120000.0,2022-05-22
5083,2205,210767.0,2022-05-22
5084,2203,948000.0,2022-05-22
5085,2205,40000.0,2022-05-22
5086,2208,480000.0,2022-05-22
5087,2211,329018.0,2022-05-22
5088,2205,20000.0,2022-05-22
5089,2205,5000.0,2022-05-22
5090,2203,150000.0,2022-05-22
5091,2211,263543.0,2022-05-22
5092,2205,10000.0,2022-05-22
5093,2205,40000.0,2022-05-22
5094,2205,250000.0,2022-05-22
5095,2208,50000.0,2022-05-22
5096,2208,100000.0,2022-05-22
5097,2203,100000.0,2022-05-22
5098,2203,100000.0,2022-05-22
5099,2205,240000.0,2022-05-22
5100,2201,200000.0,2022-05-22
5101,2203,10000.0,2022-05-22
5102,2207,53175.0,2022-05-22
5103,2204,100000.0,2022-05-22
5104,2209,90000.0,2022-05-22
5105,2205,21500.0,2022-05-22
5106,2201,420000.0,2022-05-22
5107,2204,162000.0,2022-05-22
5108,2201,165888.0,2022-05-22
5109,2204,298200.0,2022-05-22
5110,2205,102000.0,2022-05-22
5111,2203,600000.0,2022-05-22
5112,2201,181440.0,2022-05-22
5113,2205,189000.0,2022-05-22
5114,2205,69980.0,2022-05-22
5115,2203,40000.0,2022-05-22
5116,2205,100000.0,2022-05-22
5117,2205,100000.0,2022-05-22
5118,2201,100000.0,2022-05-22
5119,2205,216000.0,2022-05-22
5120,2205,30000.0,2022-05-22
5121,2205,40000.0,2022-05-22
5122,2205,10000.0,2022-05-22
5123,2205,30000.0,2022-05-22
5124,2205,20000.0,2022-05-22
5125,2205,34000.0,2022-05-22
5126,2205,30000.0,2022-05-22
5127,2205,120000.0,2022-05-22
5128,2205,30000.0,2022-05-22
5129,2201,217820.0,2022-05-22
5130,2205,20000.0,2022-05-22
5131,2205,20000.0,2022-05-22
5132,2205,10000.0,2022-05-22
5133,2205,30000.0,2022-05-22
5134,2208,1100.0,2022-05-22
5135,2203,480000.0,2022-05-22
5136,2203,30000.0,2022-05-22
5137,2205,24000.0,2022-05-22
5138,2201,100000.0,2022-05-22
5139,2205,891000.0,2022-05-22
5140,2202,270000.0,2022-05-22
5141,2205,128140.0,2022-05-22
5142,2205,100000.0,2022-05-22
5143,2205,40000.0,2022-05-22
5144,2205,445700.0,2022-05-22
5145,2204,73184.0,2022-05-22
5146,2204,35000.0,2022-05-22
5147,2204,100000.0,2022-05-22
5148,2203,160000.0,2022-05-22
5149,2205,550000.0,2022-05-22
5150,2205,352200.0,2022-05-22
5151,2205,96448.0,2022-05-22
5152,2203,139952.0,2022-05-22
5153,2203,106043.0,2022-05-22
5154,2203,25000.0,2022-05-22
5155,2203,170000.0,2022-05-22
5156,2203,280000.0,2022-05-22
5157,2205,382000.0,2022-05-22
5158,2208,276500.0,2022-05-22
5159,2203,150000.0,2022-05-22
5160,2205,200000.0,2022-05-22
5161,2205,100000.0,2022-05-22
5162,2203,150000.0,2022-05-22
5163,2203,230000.0,2022-05-22
5164,2201,331776.0,2022-05-22
5165,2202,100000.0,2022-05-22
5166,2202,40000.0,2022-05-22
5167,2202,100000.0,2022-05-22
5168,3105,382500.0,2022-05-22
5169,3105,382500.0,2022-05-22
5170,3105,348060.87,2022-05-22
5171,2301,96000.0,2022-05-22
5172,3105,15000.0,2022-05-22
5173,2301,96000.0,2022-05-22
5174,3105,505440.0,2022-05-22
5175,3105,5256.0,2022-05-22
5176,3105,5256.0,2022-05-22
5177,3105,5256.0,2022-05-22
5178,3105,5256.0,2022-05-22
5179,3105,100.0,2022-05-22
5180,3105,547.5,2022-05-22
5181,3105,50.0,2022-05-22
5182,3105,50.0,2022-05-22
5183,3105,162.0,2022-05-22
5184,3105,150.0,2022-05-22
5185,3105,2500.0,2022-05-22
5186,3105,2020.0,2022-05-22
5187,3105,0.0,2022-05-22
5188,3105,657.0,2022-05-22
5189,3105,1825.0,2022-05-22
5190,3105,1312.0,2022-05-22
5191,3105,477499.1,2022-05-22
5192,3105,477499.1,2022-05-22
5193,3105,477499.1,2022-05-22
5194,3105,1339.8,2022-05-22
5195,3105,15400.0,2022-05-22
5196,2301,340623.0,2022-05-22
5197,2301,125000.0,2022-05-22
5198,2301,350000.0,2022-05-22
5199,3105,2755.81,2022-05-22
5200,3105,6412.77,2022-05-22
5201,3105,1100.0,2022-05-22
5202,3105,4773.75,2022-05-22
5203,2301,350000.0,2022-05-22
5204,3105,126000.0,2022-05-22
5205,3105,19710.0,2022-05-22
5206,3105,105000.0,2022-05-22
5207,3105,7884.0,2022-05-22
5208,3105,2628.0,2022-05-22
5209,3105,45088.35,2022-05-22
5210,3105,45088.35,2022-05-22
5211,3105,1000.0,2022-05-22
5212,3105,1825.2,2022-05-22
5213,3105,567648.0,2022-05-22
5214,3105,567648.0,2022-05-22
5215,3105,567648.0,2022-05-22
5216,3105,275.0,2022-05-22
5217,3105,352800.0,2022-05-22
5218,3105,200603.52,2022-05-22
5219,3105,182.5,2022-05-22
5220,3105,202.1,2022-05-22
5221,2301,1825.0,2022-05-22
5222,2301,126000.0,2022-05-22
5223,3105,612000.0,2022-05-22
5224,3105,695500.0,2022-05-22
5225,3105,540000.0,2022-05-22
5226,3105,4000.0,2022-05-22
5227,3105,6000.0,2022-05-22
5228,3105,5256.0,2022-05-22
5229,3105,342400.0,2022-05-22
5230,3105,38893.5,2022-05-22
5231,3105,110000.0,2022-05-22
5232,3105,212500.0,2022-05-22
5233,3105,6000.0,2022-05-22
5234,3105,6000.0,2022-05-22
5235,3105,120000.0,2022-05-22
5236,3105,170000.0,2022-05-22
5237,3105,5256.0,2022-05-22
5238,3105,52500.0,2022-05-22
5239,3105,5256.0,2022-05-22
5240,3105,547.5,2022-05-22
5241,3105,257190.0,2022-05-22
5242,3105,1386.0,2022-05-22
5243,3105,9240.0,2022-05-22
5244,3105,9240.0,2022-05-22
5245,2301,162500.0,2022-05-22
5246,2301,162500.0,2022-05-22
5247,2301,227.2,2022-05-22
5248,2301,40000.0,2022-05-22
5249,2301,350000.0,2022-05-22
5250,3105,180000.0,2022-05-22
5251,2301,260540.0,2022-05-22
5252,2301,25000.0,2022-05-22
5253,3105,24592.5,2022-05-22
5254,2301,100036.5,2022-05-22
5255,2301,365.0,2022-05-22
5256,2301,19500.0,2022-05-22
5257,3105,2592.0,2022-05-22
5258,3105,350000.0,2022-05-22
5259,3105,162500.0,2022-05-22
5260,3105,5256.0,2022-05-22
5261,3105,232678.07,2022-05-22
5262,3105,1825.0,2022-05-22
5263,3105,1500.0,2022-05-22
5264,3105,1825.0,2022-05-22
5265,2301,38750.0,2022-05-22
5266,2301,175000.0,2022-05-22
5267,3105,1825.0,2022-05-22
5268,2415,18273.75,2022-05-22
5269,2415,17529.0,2022-05-22
5270,2403,6000.0,2022-05-22
5271,2411,1419120.0,2022-05-22
5272,2411,180000.0,2022-05-22
5273,2415,3314.0,2022-05-22
5274,2402,118800.0,2022-05-22
5275,2407,42000.0,2022-05-22
5276,2416,2595.0,2022-05-22
5277,2419,54750.0,2022-05-22
5278,2419,120960.0,2022-05-22
5279,2415,28500.0,2022-05-22
5280,2419,155000.0,2022-05-22
5281,2403,24000.0,2022-05-22
5282,2401,360000.0,2022-05-22
5283,2411,24500.0,2022-05-22
5284,2411,24000.0,2022-05-22
5285,2411,8000.0,2022-05-22
5286,2405,8400.0,2022-05-22
5287,2405,12000.0,2022-05-22
5288,2405,15000.0,2022-05-22
5289,2415,36000.0,2022-05-22
5290,2405,13000.0,2022-05-22
5291,2411,6000.0,2022-05-22
5292,2415,61095.58,2022-05-22
5293,2415,126571.0,2022-05-22
5294,2415,95388.0,2022-05-22
5295,2410,504576.0,2022-05-22
5296,2402,25200.0,2022-05-22
5297,2405,18000.0,2022-05-22
5298,2403,12000.0,2022-05-22
5299,2417,456936.0,2022-05-22
5300,2402,166320.0,2022-05-22
5301,2415,73500.0,2022-05-22
5302,2411,240000.0,2022-05-22
5303,2405,66900.0,2022-05-22
5304,2415,120000.0,2022-05-22
5305,2418,136974.0,2022-05-22
5306,2402,36000.0,2022-05-22
5307,2402,120000.0,2022-05-22
5308,2402,48000.0,2022-05-22
5309,2402,40000.0,2022-05-22
5310,2402,40000.0,2022-05-22
5311,2404,11070.0,2022-05-22
5312,2401,180000.0,2022-05-22
5313,2401,180000.0,2022-05-22
5314,2408,90000.0,2022-05-22
5315,2405,3294.9,2022-05-22
5316,2401,240000.0,2022-05-22
5317,2411,60300.0,2022-05-22
5318,2410,216000.0,2022-05-22
5319,2408,120000.0,2022-05-22
5320,2415,54000.0,2022-05-22
5321,2419,12000.0,2022-05-22
5322,2408,240000.0,2022-05-22
5323,2405,9000.0,2022-05-22
5324,2415,111000.0,2022-05-22
5325,2412,27000.0,2022-05-22
5326,2411,32495.0,2022-05-22
5327,2408,264000.0,2022-05-22
5328,2415,132000.0,2022-05-22
5329,2403,36000.0,2022-05-22
5330,2403,48000.0,2022-05-22
5331,2403,72000.0,2022-05-22
5332,2411,92500.0,2022-05-22
