NÚMERO DE ANEXO,TÍTULO,VOLUMEN DE DESCARGA ANUAL EN M3,VOLUMEN DE DESCARGA DIARIO EN M3,FECHA
9428,5MOR101142/18FEGE94,0.0,12.5,2022-05-22
9429,5MOR101197/18FRGE94,0.0,32.0,2022-05-22
9430,5MOR101229/18FMGE95,0.0,635.0,2022-05-22
9431,5MOR101230/18FMGE95,0.0,67.0,2022-05-22
9432,5MOR101243/18FMGE95,0.0,313.0,2022-05-22
9433,5MOR101318/18FRGE95,0.0,0.8,2022-05-22
9434,5MOR101361/18GMGE95,0.0,0.9,2022-05-22
9435,5MOR101361/18GMGE95,0.0,0.15,2022-05-22
9436,5MOR101361/18GMGE95,0.0,9.0,2022-05-22
9437,5MOR101436/18GMGE95,0.0,3.0,2022-05-22
9438,5MOR101444/18GMGE95,0.0,6.0,2022-05-22
9439,04MOR101926/18GMGR98,649.7,1.78,2022-05-22
9440,04MOR101927/18GMGR98,766.5,2.1,2022-05-22
9441,04MOR101928/18GMGR98,642.0,1.75,2022-05-22
9442,04MOR101929/18GMGR98,375.95,1.03,2022-05-22
9443,04MOR101933/18GMGR98,1627.9,4.46,2022-05-22
9444,04MOR101035/18GRGR98,438.0,1.2,2022-05-22
9445,04MOR101429/18HRGR98,40996.8,112.32,2022-05-22
9446,04MOR102430/18HMGR99,6048.0,37.8,2022-05-22
9447,04MOR102441/18HSGR99,317882.88,870.91,2022-05-22
9448,04MOR100402/18HKGC98,12614000.0,34560.0,2022-05-22
9449,04MOR102434/18EKGR99,547.5,1.5,2022-05-22
9450,04MOR102434/18EKGR99,912.5,2.5,2022-05-22
9451,04MOR103127/18GPGR99,175.2,0.48,2022-05-22
9452,04MOR103128/18GMGR99,262.8,0.72,2022-05-22
9453,04MOR103128/18GMGR99,262.8,0.72,2022-05-22
9454,04MOR103129/18GMGR99,262.8,0.72,2022-05-22
9455,04MOR103129/18GMGR99,262.8,0.72,2022-05-22
9456,04MOR103129/18GMGR99,262.8,0.72,2022-05-22
9457,04MOR103130/18GPGR99,1642.5,0.64,2022-05-22
9458,04MOR102717/18GRGR99,2190.0,6.0,2022-05-22
9459,04MOR103141/18GPGR99,1379.0,3.77,2022-05-22
9460,04MOR103305/18GSGR00,1496.5,4.1,2022-05-22
9461,04MOR103305/18GSGR00,1496.5,4.1,2022-05-22
9462,04MOR103306/18GPGR00,175.2,0.48,2022-05-22
9463,04MOR103306/18GPGR00,175.2,0.48,2022-05-22
9464,04MOR103306/18GPGR00,175.2,0.48,2022-05-22
9465,04MOR102718/18DPGR99,2544.0,64.0,2022-05-22
9466,04MOR103566/18HRGR02,23126.0,63.35,2022-05-22
9467,04MOR103583/18GKGR03,584.0,1.6,2022-05-22
9468,04MOR103583/18GKGR03,584.0,1.6,2022-05-22
9469,5MOR101434/18FOGE95,0.0,5.34,2022-05-22
9470,04MOR103641/18ERGR03,547.5,1.5,2022-05-22
9471,04MOR103643/18HRGR03,6832.8,18.72,2022-05-22
9472,04MOR103645/18HRGR03,1229.9,3.37,2022-05-22
9473,04MOR103656/18IRGR04,19272.0,52.8,2022-05-22
9474,04MOR103660/18IRGR04,18250.0,50.0,2022-05-22
9475,04MOR103672/18HPGR04,1752.0,4.8,2022-05-22
9476,04MOR103679/18ERGR04,17365.0,17.0,2022-05-22
9477,04MOR103679/18ERGR04,17365.0,17.0,2022-05-22
9478,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9479,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9480,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9481,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9482,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9483,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9484,04MOR103655/18HRGR04,229.95,0.63,2022-05-22
9485,04MOR103695/18COGR04,191.62,0.52,2022-05-22
9486,04MOR103027/18HMGR05,102492.0,280.8,2022-05-22
9487,04MOR103658/18HRGR05,24455.0,67.0,2022-05-22
9488,04MOR103659/18HRGR05,6388.0,17.5,2022-05-22
9489,04MOR103754/18ERGR05,8550.0,28.5,2022-05-22
9490,04MOR103765/18EKGR05,82.12,0.22,2022-05-22
9491,04MOR103759/18HMGR05,10790.0,29.56,2022-05-22
9492,04MOR103718/18HRGR05,6570.0,18.0,2022-05-22
9493,04MOR103784/18HRGR05,15552.0,43.2,2022-05-22
9494,04MOR103786/18HRGR05,7592.0,20.8,2022-05-22
9495,04MOR103789/18ERGR05,1460.0,4.0,2022-05-22
9496,04MOR103790/18HMGR05,187975.0,515.0,2022-05-22
9497,04MOR103764/18HMGR05,12318.0,33.75,2022-05-22
9498,04MOR103797/18CMGR05,730.0,2.0,2022-05-22
9499,04MOR103804/18ERGR05,1314.0,3.6,2022-05-22
9500,04MOR103808/18ERGR05,2391.5,6.64,2022-05-22
9501,04MOR103819/18HRGR05,116683.2,319.68,2022-05-22
9502,04MOR103831/18EPGR05,6260.0,156.5,2022-05-22
9503,04MOR103837/18FGGR05,438.0,1.2,2022-05-22
9504,04MOR103805/18HMGR05,4599.0,12.6,2022-05-22
9505,04MOR103805/18HMGR05,5940.0,16.27,2022-05-22
9506,04MOR103805/18HMGR05,15330.0,42.0,2022-05-22
9507,04MOR103841/18FGGR05,6250.0,20.0,2022-05-22
9508,04MOR103844/18CMGR05,273.75,0.75,2022-05-22
9509,04MOR103857/18ERGR05,31390.0,86.0,2022-05-22
9510,04MOR103862/18EMGR05,5840.0,16.0,2022-05-22
9511,04MOR103865/18HMGR05,261186.7,715.58,2022-05-22
9512,04MOR103867/18EMGR05,180496.15,494.51,2022-05-22
9513,04MOR103884/18CRGR05,3066.25,8.4,2022-05-22
9514,04MOR103890/18EMGR05,5737.8,15.72,2022-05-22
9515,04MOR103878/18HRGR05,3780.0,10.5,2022-05-22
9516,04MOR103889/18HRGR05,1916.25,5.25,2022-05-22
9517,04MOR103900/18EPGR06,393.0,2.18,2022-05-22
9518,04MOR103902/18EPGR06,1642.5,4.0,2022-05-22
9519,04MOR102100/18HMGR98,25228.8,62.12,2022-05-22
9520,04MOR102101/18HMGR98,9855.0,27.0,2022-05-22
9521,04MOR103905/18HMGR06,120313.0,439.5,2022-05-22
9522,04MOR103939/18EMGR06,194597.0,533.0,2022-05-22
9523,04MOR103931/18FMGR06,600.0,2.5,2022-05-22
9524,04MOR103934/18HRGR06,3942.0,10.8,2022-05-22
9525,04MOR103954/18EMGR06,7300.0,20.0,2022-05-22
9526,04MOR103915/18ISOC07,15326.0,41.99,2022-05-22
9527,04MOR103918/18EROC07,1105.0,21.0,2022-05-22
9528,04MOR103945/18EROC07,103.36,0.28,2022-05-22
9529,04MOR103948/18EKOC07,6570.0,18.0,2022-05-22
9530,04MOR103958/18HROC07,2336.0,6.4,2022-05-22
9531,04MOR103962/18EOOC07,482.0,1.54,2022-05-22
9532,04MOR103968/18HROC07,48289.5,132.3,2022-05-22
9533,04MOR103969/18HROC07,20702.0,58.15,2022-05-22
9534,04MOR103979/18HROC07,2299.5,6.3,2022-05-22
9535,04MOR103981/18EROC07,1511.1,4.14,2022-05-22
9536,04MOR103991/18HMOC07,75920.0,208.0,2022-05-22
9537,04MOR103991/18HMOC07,54020.0,148.0,2022-05-22
9538,04MOR103993/18EMOC07,73.0,0.2,2022-05-22
9539,04MOR104003/18HROC07,8760.0,24.0,2022-05-22
9540,04MOR104005/18EROC07,160.6,0.4,2022-05-22
9541,04MOR104020/18HMOC07,22021.18,60.33,2022-05-22
9542,04MOR104020/18HMOC07,43573.7,119.38,2022-05-22
9543,04MOR104023/18HMOC07,146730.0,40.2,2022-05-22
9544,04MOR104025/18HROC07,3066.0,8.4,2022-05-22
9545,04MOR104026/18HROC07,14378.0,39.2,2022-05-22
9546,04MOR104029/18HROC07,9110.4,24.96,2022-05-22
9547,04MOR104030/18HROC07,3148.13,8.63,2022-05-22
9548,04MOR104038/18HMOC07,117044.55,320.67,2022-05-22
9549,04MOR104047/18CMOC07,365.0,1.0,2022-05-22
9550,04MOR102303/18HMGR99,287026.9,786.4,2022-05-22
9551,04MOR103657/18HMGR04,36792.0,100.8,2022-05-22
9552,5MOR100631/18HMGE94,0.0,115.0,2022-05-22
9553,04MOR103960/18EROC07,2920.0,8.0,2022-05-22
9554,04MOR103961/18EROC07,440.0,2.2,2022-05-22
9555,04MOR103961/18EROC07,280.0,1.8,2022-05-22
9556,04MOR104008/18HMOC07,129745.33,355.46,2022-05-22
9557,04MOR104008/18HMOC07,129745.33,355.46,2022-05-22
9558,04MOR104008/18HMOC07,129745.33,355.46,2022-05-22
9559,04MOR104024/18HMOC07,6745.2,18.48,2022-05-22
9560,04MOR104034/18HROC07,5475.0,15.0,2022-05-22
9561,04MOR104057/18EROC07,365.0,1.0,2022-05-22
9562,04MOR104098/18EKOC07,300.0,1.0,2022-05-22
9563,04MOR104098/18EKOC07,300.0,1.0,2022-05-22
9564,04MOR104099/18EMOC07,7560.0,21.0,2022-05-22
9565,04MOR104112/18EMOC07,5040.0,2.42,2022-05-22
9566,04MOR104115/18HGOC07,40681.0,111.45,2022-05-22
9567,04MOR104117/18EGOC07,1131.5,3.1,2022-05-22
9568,04MOR104118/18HDOC07,32850.0,90.0,2022-05-22
9569,04MOR104120/18HPOC07,85245.75,233.55,2022-05-22
9570,04MOR104120/18HPOC07,49837.1,136.54,2022-05-22
9571,04MOR104120/18HPOC07,8916.95,24.43,2022-05-22
9572,04MOR103846/18HROC07,46720.0,128.0,2022-05-22
9573,04MOR104142/18HMOC07,2102.4,5.76,2022-05-22
9574,04MOR104145/18EGOC07,268.5,0.85,2022-05-22
9575,04MOR104152/18HROC07,182602.2,500.28,2022-05-22
9576,04MOR104163/18HROC08,2044.0,5.6,2022-05-22
9577,04MOR104189/18EQOC08,6424.0,17.6,2022-05-22
9578,04MOR104190/18HMOC08,492750.0,1350.0,2022-05-22
9579,04MOR104191/18HROC08,5610.05,15.37,2022-05-22
9580,04MOR104192/18EROC08,5029.7,13.78,2022-05-22
9581,04MOR104193/18HROC08,2190.0,6.0,2022-05-22
9582,04MOR104194/18HMOC08,208452.96,571.1,2022-05-22
9583,04MOR104195/18EMOC08,42785.3,117.22,2022-05-22
9584,04MOR104204/18EMOC08,31536.0,86.4,2022-05-22
9585,04MOR104207/18CMOC08,153.3,0.6,2022-05-22
9586,04MOR104209/18HMOC08,1758445.0,4817.66,2022-05-22
9587,04MOR104214/18EQOC08,127.75,0.5,2022-05-22
9588,04MOR104220/18HROC08,296088.0,811.2,2022-05-22
9589,04MOR104223/18HMOC08,230223.75,630.75,2022-05-22
9590,04MOR104224/18FQOC08,50.4,0.16,2022-05-22
9591,04MOR104225/18HROC08,2299.5,6.3,2022-05-22
9592,04MOR104227/18GMOC08,1643.0,4.5,2022-05-22
9593,04MOR104228/18EMOC08,15056.0,82.5,2022-05-22
9594,04MOR104229/18EROC08,2920.0,8.0,2022-05-22
9595,04MOR101692/18EROC07,4738.0,12.98,2022-05-22
9596,04MOR101723/18EROC07,18.0,0.05,2022-05-22
9597,04MOR101783/18EROC07,27.1,0.1,2022-05-22
9598,04MOR101907/18FROC07,936.0,3.12,2022-05-22
9599,04MOR104230/18HMOC08,443200.0,1214.0,2022-05-22
9600,04MOR104233/18HMOC08,34492.0,94.5,2022-05-22
9601,04MOR104222/18HROC08,1409659.2,3862.08,2022-05-22
9602,04MOR104239/18HROC08,1724.63,4.72,2022-05-22
9603,04MOR104239/18HROC08,1724.63,4.72,2022-05-22
9604,04MOR104248/18HMOC08,167535.0,459.0,2022-05-22
9605,04MOR101689/18EROC08,2920.0,8.0,2022-05-22
9606,04MOR101846/18CPOC08,122.1,0.35,2022-05-22
9607,04MOR103974/18CMOC08,142.35,0.39,2022-05-22
9608,04MOR104150/18CROC08,2190.0,6.0,2022-05-22
9609,04MOR104253/18EROC08,7300.0,20.0,2022-05-22
9610,04MOR100932/18EROC08,509.17,1.39,2022-05-22
9611,04MOR101473/18FMOC08,1060.8,4.16,2022-05-22
9612,04MOR103037/18DKOC08,3120.0,42.86,2022-05-22
9613,04MOR101449/18EMOC08,52.0,0.2,2022-05-22
9614,04MOR104254/18EMOC08,21900.0,60.0,2022-05-22
9615,04MOR104254/18EMOC08,7300.0,20.0,2022-05-22
9616,04MOR104278/18GMOC08,42887.5,117.5,2022-05-22
9617,04MOR104279/18GMOC08,9855.0,27.0,2022-05-22
9618,04MOR104280/18GMOC08,23725.0,65.0,2022-05-22
9619,04MOR104282/18GPOC08,2480.36,10.41,2022-05-22
9620,04MOR104291/18FMOC08,21024.0,57.6,2022-05-22
9621,04MOR104299/18HROC08,2044.0,5.6,2022-05-22
9622,04MOR104300/18HROC08,37843.2,103.68,2022-05-22
9623,04MOR101722/18EOOC08,208.0,2.0,2022-05-22
9624,04MOR102025/18BMOC08,2754.0,8.5,2022-05-22
9625,04MOR103166/18IROC08,5007.8,13.72,2022-05-22
9626,04MOR104160/18EGOC08,3960.0,11.0,2022-05-22
9627,04MOR104188/18HROC08,2244.49,6.15,2022-05-22
9628,04MOR104205/18CPOC08,350.0,0.96,2022-05-22
9629,04MOR104308/18HROC08,4989.6,7.42,2022-05-22
9630,04MOR102088/18EROC08,73.0,0.2,2022-05-22
9631,04MOR103847/18HMOC07,144350.0,395.48,2022-05-22
9632,04MOR103617/18EROC08,230.0,0.64,2022-05-22
9633,04MOR103751/18HROC08,115413.0,316.2,2022-05-22
9634,04MOR103752/18EROC08,1095.0,3.0,2022-05-22
9635,04MOR104306/18HROC08,13687.5,37.5,2022-05-22
9636,04MOR104310/18HROC08,876000.0,2400.0,2022-05-22
9637,04MOR104316/18HROC08,12665.5,34.7,2022-05-22
9638,04MOR101148/18EMOC08,928.8,8.6,2022-05-22
9639,04MOR104336/18HROC09,958.12,2.62,2022-05-22
9640,04MOR104340/18HMOC08,82125.0,225.0,2022-05-22
9641,04MOR104341/18HROC08,52627.0,162.43,2022-05-22
9642,04MOR101895/18EROC09,21488.0,79.0,2022-05-22
9643,04MOR102099/18ECOC08,2920.0,8.0,2022-05-22
9644,04MOR104342/18GMOC08,438.0,1.2,2022-05-22
9645,04MOR103715/18EMOC09,1080.4,2.96,2022-05-22
9646,04MOR103715/18EMOC09,31331.6,85.48,2022-05-22
9647,04MOR104237/18CMOC08,164.25,0.45,2022-05-22
9648,04MOR104305/18ESOC08,730.0,2.0,2022-05-22
9649,04MOR104337/18EROC09,182.5,0.5,2022-05-22
9650,04MOR104345/18HMOC08,592876.8,1624.32,2022-05-22
9651,04MOR104346/18HMOC08,1892160.0,5184.0,2022-05-22
9652,04MOR104355/18CROC09,292.0,0.8,2022-05-22
9653,04MOR104356/18EROC09,730.0,2.0,2022-05-22
9654,04MOR104361/18EPOC09,547.5,1.5,2022-05-22
9655,04MOR104364/18HROC09,2336.5,6.4,2022-05-22
9656,04MOR104365/18EOOC09,2190.0,6.0,2022-05-22
9657,04MOR104365/18EOOC09,2190.0,6.0,2022-05-22
9658,04MOR104365/18EOOC09,71032.0,194.6,2022-05-22
9659,04MOR104397/18HMOC09,756864.0,2073.59,2022-05-22
9660,04MOR104398/18EMOC09,28440.8,77.92,2022-05-22
9661,04MOR104407/18HROC09,2047.5,13.13,2022-05-22
9662,04MOR104408/18HROC09,1310.4,8.39,2022-05-22
9663,04MOR104409/18HROC09,11680.0,32.0,2022-05-22
9664,04MOR104410/18HMOC09,75853.12,207.82,2022-05-22
9665,04MOR104411/18HMOC09,68860.96,188.66,2022-05-22
9666,04MOR101693/18EROC09,36.0,0.14,2022-05-22
9667,04MOR102182/18ISOC08,1118.0,21.5,2022-05-22
9668,04MOR102182/18ISOC08,230.0,0.63,2022-05-22
9669,04MOR100964/18HMOC09,63072.0,172.8,2022-05-22
9670,04MOR101435/18EMOC09,24900.3,68.22,2022-05-22
9671,04MOR101435/18EMOC09,24900.3,68.22,2022-05-22
9672,04MOR101446/18EROC09,912.5,2.5,2022-05-22
9673,04MOR101446/18EROC09,219.0,0.6,2022-05-22
9674,04MOR101687/18EROC09,1350.0,4.5,2022-05-22
9675,04MOR102294/18GMOC09,410.0,1.12,2022-05-22
9676,04MOR102295/18GMOC09,410.0,1.12,2022-05-22
9677,04MOR102296/18GPOC09,409.0,1.12,2022-05-22
9678,04MOR102297/18GPOC09,298.0,0.81,2022-05-22
9679,04MOR102298/18GPOC09,300.0,0.82,2022-05-22
9680,04MOR102299/18GROC09,951.0,2.6,2022-05-22
9681,04MOR103392/18HMOC09,104025.0,285.0,2022-05-22
9682,04MOR104427/18HROC09,3650.0,10.0,2022-05-22
9683,04MOR104435/18HROC09,7592.0,20.8,2022-05-22
9684,04MOR102729/18DCOC09,330.0,55.0,2022-05-22
9685,04MOR103140/18DCOC09,5184.0,1036.0,2022-05-22
9686,04MOR103140/18DCOC09,4147.2,1036.8,2022-05-22
9687,04MOR103140/18DCOC09,6220.8,1036.8,2022-05-22
9688,04MOR104418/18EMOC09,6750.0,18.0,2022-05-22
9689,04MOR104436/18HROC09,273750.0,750.0,2022-05-22
9690,04MOR104440/18EMOC09,232.0,0.64,2022-05-22
9691,04MOR104443/18HMOC09,402872.4,1103.76,2022-05-22
9692,04MOR104444/18HMOC10,303862.5,832.5,2022-05-22
9693,04MOR104448/18EQOC10,2628.0,7.2,2022-05-22
9694,04MOR104462/18EQOC10,821.25,2.25,2022-05-22
9695,04MOR104465/18EQOC10,876.0,2.4,2022-05-22
9696,04MOR104467/18HMOC10,394200.0,1080.0,2022-05-22
9697,04MOR104472/18EROC10,1314.0,8.56,2022-05-22
9698,04MOR104480/18HMOC10,574875.0,1575.0,2022-05-22
9699,04MOR104492/18EMOC10,624251.23,1710.28,2022-05-22
9700,04MOR104493/18EMOC10,1087992.0,2980.8,2022-05-22
9701,04MOR104494/18EMOC10,709560.0,1944.0,2022-05-22
9702,04MOR104495/18EMOC10,378432.0,1036.8,2022-05-22
9703,04MOR104511/18EMOC10,657000.0,1800.0,2022-05-22
9704,04MOR104518/18HMOC10,401500.0,1100.0,2022-05-22
9705,04MOR104504/18HMOC10,760000.0,2087.0,2022-05-22
9706,04MOR104507/18HMOC10,3598.0,9.86,2022-05-22
9707,04MOR102429/18ESOC09,323.76,0.88,2022-05-22
9708,04MOR103030/18DCOC09,196716.0,768.4,2022-05-22
9709,04MOR103030/18DCOC09,194856.0,818.4,2022-05-22
9710,04MOR103030/18DCOC09,190941.0,668.4,2022-05-22
9711,04MOR103031/18DCOC10,1280.0,640.0,2022-05-22
9712,04MOR103031/18DCOC10,1280.0,640.0,2022-05-22
9713,04MOR103031/18DCOC10,1280.0,640.0,2022-05-22
9714,04MOR103042/18DCOC09,3645.0,1822.5,2022-05-22
9715,04MOR103042/18DCOC09,3645.0,1822.5,2022-05-22
9716,04MOR103134/18EROC09,730.0,2.0,2022-05-22
9717,04MOR103136/18EROC09,255.5,0.7,2022-05-22
9718,04MOR103315/18DMOC10,24150.0,1050.0,2022-05-22
9719,04MOR103315/18DMOC10,11550.0,1050.0,2022-05-22
9720,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9721,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9722,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9723,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9724,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9725,04MOR103315/18DMOC10,1050.0,1050.0,2022-05-22
9726,04MOR103323/18ESOC10,5849.6,29.25,2022-05-22
9727,04MOR103342/18EKOC10,1825.0,5.0,2022-05-22
9728,04MOR103310/18DCOC10,1192.0,500.0,2022-05-22
9729,04MOR103310/18DCOC10,1000.0,500.0,2022-05-22
9730,04MOR103310/18DCOC10,400.0,200.0,2022-05-22
9731,04MOR103310/18DCOC10,400.0,200.0,2022-05-22
9732,04MOR104009/18HROC10,47888.0,131.2,2022-05-22
9733,04MOR104199/18HROC10,48486.6,132.84,2022-05-22
9734,04MOR104232/18HROC10,97571.8,267.32,2022-05-22
9735,04MOR102898/18DCOC09,11100.0,2000.0,2022-05-22
9736,04MOR102899/18DCOC09,8336.0,240.0,2022-05-22
9737,04MOR103036/18DCOC09,171998.4,1382.4,2022-05-22
9738,04MOR102724/18DCOC10,7476.0,175.0,2022-05-22
9739,04MOR103035/18DCOC10,3014.4,1507.2,2022-05-22
9740,04MOR103035/18DCOC10,2884.8,1442.4,2022-05-22
9741,04MOR103035/18DCOC10,3400.8,1700.4,2022-05-22
9742,04MOR103039/18DGOC10,15000.0,1000.0,2022-05-22
9743,04MOR103126/18GSOC10,7608.0,20.84,2022-05-22
9744,04MOR104401/18DPOC09,338.0,169.0,2022-05-22
9745,04MOR104404/18HROC09,157680.0,432.0,2022-05-22
9746,04MOR104522/18HMOC10,126149.0,346.6,2022-05-22
9747,04MOR104541/18EROC11,1883.0,7.0,2022-05-22
9748,04MOR104543/18EROC11,540.0,2.0,2022-05-22
9749,04MOR104554/18EROC11,480.0,4.0,2022-05-22
9750,04MOR104561/18EROC11,960.0,3.0,2022-05-22
9751,04MOR104563/18EROC11,5475.0,15.0,2022-05-22
9752,04MOR104566/18EROC11,2570.0,10.0,2022-05-22
9753,04MOR104385/18EMOC09,99401.47,272.33,2022-05-22
9754,04MOR104412/18EROC09,4653.75,12.75,2022-05-22
9755,04MOR104413/18EROC09,8200.0,22.5,2022-05-22
9756,04MOR104423/18EROC09,19972.0,52.8,2022-05-22
9757,04MOR104516/18EMOC10,574875.0,1575.0,2022-05-22
9758,04MOR103041/18DDOC10,4211.2,112.0,2022-05-22
9759,04MOR103053/18GMOC10,171.0,0.46,2022-05-22
9760,04MOR103053/18GMOC10,171.0,0.46,2022-05-22
9761,04MOR103054/18GMOC10,240.0,0.65,2022-05-22
9762,04MOR103054/18GMOC10,240.0,0.65,2022-05-22
9763,04MOR103131/18GSOC10,489.0,1.34,2022-05-22
9764,04MOR104535/18HEOC10,931451.0,2551.92,2022-05-22
9765,04MOR104421/18EROC09,1022.0,2.8,2022-05-22
9766,04MOR104461/18EROC10,8760.0,24.0,2022-05-22
9767,04MOR104524/18HMOC10,984514.5,2697.3,2022-05-22
9768,04MOR104524/18HMOC10,122895.5,336.7,2022-05-22
9769,04MOR104534/18HMOC10,208137.6,570.24,2022-05-22
9770,04MOR103038/18DGOC10,900.0,900.0,2022-05-22
9771,04MOR103038/18DGOC10,900.0,900.0,2022-05-22
9772,04MOR103038/18DGOC10,165.5,165.5,2022-05-22
9773,04MOR103038/18DGOC10,165.5,165.5,2022-05-22
9774,04MOR103322/18EROC09,109.5,0.3,2022-05-22
9775,04MOR103359/18FMOC10,12624.0,52.6,2022-05-22
9776,04MOR104095/18HROC10,53874.0,147.6,2022-05-22
9777,04MOR104489/18EMOC10,260172.0,712.8,2022-05-22
9778,04MOR104525/18EQOC10,12000.0,33.0,2022-05-22
9779,04MOR104475/18EROC10,17286.4,47.36,2022-05-22
9780,04MOR104519/18EROC10,1485.0,13.5,2022-05-22
9781,04MOR103034/18DOOC09,11520.0,720.0,2022-05-22
9782,04MOR103034/18DOOC09,10080.0,720.0,2022-05-22
9783,04MOR104647/18HMDA12,329595.0,903.0,2022-05-22
9784,04MOR104647/18HMDA12,1142694.55,3130.67,2022-05-22
9785,04MOR100401/18FCOC09,111690.0,306.0,2022-05-22
9786,04MOR104585/18HMOC11,15330.0,42.0,2022-05-22
9787,04MOR104490/18EMOC10,827820.0,2268.0,2022-05-22
9788,04MOR104491/18EMOC10,591300.0,1620.0,2022-05-22
9789,04MOR104552/18HROC11,331128.0,900.0,2022-05-22
9790,04MOR104553/18EROC11,270.0,1.0,2022-05-22
9791,04MOR104558/18EROC11,3920.0,14.0,2022-05-22
9792,04MOR104506/18EMOC10,96360.0,264.0,2022-05-22
9793,04MOR104513/18EROC10,10101.38,27.68,2022-05-22
9794,04MOR104395/18HMOC09,203305.0,557.0,2022-05-22
9795,04MOR104710/18HMDA13,1048769.1,2873.34,2022-05-22
9796,04MOR104512/18FPDA13,2591.5,7.1,2022-05-22
9797,04MOR104713/18EODA13,6205.0,17.0,2022-05-22
9798,04MOR104713/18EODA13,3650.0,10.0,2022-05-22
9799,08NAY102987/14GOGE97,2920.0,8.0,2022-05-22
9800,08NAY103042/12EFGE97,146.0,0.4,2022-05-22
9801,08NAY103042/12EFGE97,146.0,0.4,2022-05-22
9802,08NAY103042/12EFGE97,146.0,0.4,2022-05-22
9803,08NAY103208/12EDGE97,2989.5,39.86,2022-05-22
9804,08NAY103213/13EOGE97,1586.25,21.15,2022-05-22
9805,08NAY103214/13EDGE97,524.4,8.74,2022-05-22
9806,08NAY103216/14HQGE97,6570.0,18.0,2022-05-22
9807,08NAY103217/14EQGE97,52.2,0.14,2022-05-22
9808,08NAY103221/13EMGE97,6937.5,92.5,2022-05-22
9809,08NAY103253/12EQGE97,1956.4,5.36,2022-05-22
9810,08NAY103254/12EQGE97,1587.75,4.35,2022-05-22
9811,08NAY103255/12EQGE97,1277.5,3.5,2022-05-22
9812,08NAY103257/12EQGE97,485.45,1.33,2022-05-22
9813,08NAY103148/12EDGE97,2737.5,7.5,2022-05-22
9814,08NAY103149/12EDGE97,985.5,2.7,2022-05-22
9815,08NAY103150/12EDGE97,109.5,0.3,2022-05-22
9816,08NAY103252/13EDGE97,900.0,10.0,2022-05-22
9817,08NAY103304/12HDGE97,71999.9,197.26,2022-05-22
9818,08NAY103267/12EPGE97,146.0,0.4,2022-05-22
9819,08NAY103551/14HDGE98,140379.0,384.6,2022-05-22
9820,08NAY103553/14HDGE98,157680.0,432.0,2022-05-22
9821,08NAY103570/13BDGE98,1000.0,10.0,2022-05-22
9822,08NAY105325/13EDGE98,19867.68,54.43,2022-05-22
9823,08NAY105734/13AKGE99,420.0,7.0,2022-05-22
9824,08NAY105736/13AKGE99,90.0,1.5,2022-05-22
9825,08NAY105741/13AKGE99,120.0,1.33,2022-05-22
9826,08NAY105744/13AKGE99,120.0,2.0,2022-05-22
9827,08NAY105746/13AKGE99,300.0,2.5,2022-05-22
9828,08NAY105749/13AKGE99,108.0,1.2,2022-05-22
9829,1NAY100021/12GMGE94,0.0,0.5,2022-05-22
9830,1NAY100069/11HSGE94,0.0,2419.0,2022-05-22
9831,1NAY100071/11HSGE94,0.0,1080.0,2022-05-22
9832,1NAY102668/11HMGE97,50589.0,138.6,2022-05-22
9833,1NAY103152/11EPGE97,219.0,0.6,2022-05-22
9834,1NAY103256/11EQGE97,730.0,2.0,2022-05-22
9835,1NAY103268/11EPGE97,182.5,0.5,2022-05-22
9836,1NAY103554/11HQGE98,84884.4,232.56,2022-05-22
9837,1NAY100015/12GCGE94,0.0,2.72,2022-05-22
9838,1NAY100016/12GSGE94,0.0,151.02,2022-05-22
9839,1NAY100073/13HSGE94,0.0,2448.0,2022-05-22
9840,1NAY100074/14HSGE94,0.0,720.0,2022-05-22
9841,1NAY100076/14HSGE94,0.0,864.0,2022-05-22
9842,1NAY100107/12HMGR94,0.0,648.0,2022-05-22
9843,1NAY100697/14EDGE94,0.0,717.0,2022-05-22
9844,1NAY100754/12GPGE95,0.0,12.0,2022-05-22
9845,1NAY100786/13FDGE95,0.0,86.4,2022-05-22
9846,1NAY100837/13EDGE95,0.0,324.0,2022-05-22
9847,1NAY100847/13GDGE95,0.0,1.9,2022-05-22
9848,1NAY100944/14EOGE96,0.0,172.8,2022-05-22
9849,1NAY101054/12EQGE96,1095.0,3.0,2022-05-22
9850,1NAY101059/12EQGE96,20695.5,56.7,2022-05-22
9851,1NAY101059/12EQGE96,20695.5,56.7,2022-05-22
9852,1NAY101065/13GQGE96,1314.0,3.6,2022-05-22
9853,1NAY101075/12FQGE96,284.7,0.78,2022-05-22
9854,1NAY101075/12FQGE96,284.7,0.78,2022-05-22
